date_mutation,valeur_fonciere,code_postal,nom_commune,surface_carrez,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
2014-02-14,70000.0,44100,Nantes,17.81,Appartement,18.0,1,,-1.570238,47.211446
2014-02-12,264000.0,44100,Nantes,,Maison,105.0,2,335.0,-1.6001940000000001,47.221242
2014-02-13,157000.0,44000,Nantes,50.18,Appartement,55.0,2,,-1.549549,47.211496999999994
2014-01-31,360000.0,44300,Nantes,,Maison,85.0,5,251.0,-1.505758,47.241574
2014-02-17,198800.0,44000,Nantes,,Maison,75.0,4,159.0,-1.5282360000000001,47.226225
2014-02-05,41000.0,44000,Nantes,17.64,Appartement,18.0,1,,-1.5581479999999999,47.224539
2014-01-29,160000.0,44100,Nantes,80.38,Maison,76.0,4,,-1.6139709999999998,47.201972999999995
2014-02-14,355900.0,44100,Nantes,,Maison,90.0,4,200.0,-1.577844,47.23187
2014-02-14,498000.0,44100,Nantes,,Maison,95.0,5,252.0,-1.583971,47.215218
2014-01-28,285000.0,44000,Nantes,,Maison,42.0,2,91.0,-1.555766,47.230643
2014-01-30,451911.0,44000,Nantes,,Maison,111.0,5,239.0,-1.566652,47.23008
2014-02-07,63300.0,44000,Nantes,18.5,Appartement,18.0,1,,-1.550099,47.223887
2014-01-31,73800.0,44100,Nantes,27.99,Appartement,28.0,1,,-1.5767579999999999,47.213537
2014-02-06,42000.0,44300,Nantes,35.13,Appartement,40.0,1,,-1.536649,47.238634999999995
2014-02-05,52000.0,44100,Nantes,,Maison,30.0,2,39.0,-1.583408,47.203193
2014-02-05,52000.0,44100,Nantes,,Appartement,65.0,3,39.0,-1.583408,47.203193
2014-02-13,460000.0,44100,Nantes,,Maison,150.0,6,364.0,-1.6012950000000001,47.216815999999994
2014-02-19,220000.0,44000,Nantes,,Appartement,87.0,3,,-1.561957,47.215627000000005
2014-02-19,220000.0,44000,Nantes,93.02,Appartement,88.0,3,,-1.561957,47.215627000000005
2014-02-05,490000.0,44300,Nantes,,Maison,147.0,4,389.0,-1.564547,47.238763
2014-02-12,340000.0,44300,Nantes,,Maison,104.0,7,208.0,-1.5681200000000002,47.239011
2014-02-03,85000.0,44100,Nantes,,Maison,15.0,1,34.0,-1.588388,47.21204
2014-01-28,205000.0,44300,Nantes,,Maison,69.0,3,143.0,-1.534146,47.233435
2014-02-21,248100.0,44000,Nantes,,Appartement,94.0,4,,-1.558401,47.226418
2014-02-10,281000.0,44100,Nantes,,Maison,89.0,5,330.0,-1.59633,47.211219
2014-02-07,607000.0,44000,Nantes,,Maison,162.0,9,315.0,-1.556014,47.233275
2014-02-21,52700.0,44300,Nantes,16.63,Appartement,18.0,1,,-1.517677,47.283797
2014-02-17,133000.0,44100,Nantes,43.69,Appartement,43.0,2,,-1.5797430000000001,47.233385999999996
2014-02-14,68800.0,44000,Nantes,,Appartement,30.0,2,,-1.5499379999999998,47.221693
2014-02-07,240000.0,44300,Nantes,,Maison,82.0,4,148.0,-1.538708,47.243261
2014-02-14,300000.0,44000,Nantes,,Maison,44.0,3,323.0,-1.563547,47.233111
2014-02-06,142000.0,44100,Nantes,67.81,Appartement,64.0,4,,-1.5721399999999999,47.212157
2014-01-30,295500.0,44000,Nantes,,Maison,65.0,4,102.0,-1.573804,47.222895
2014-02-19,64000.0,44100,Nantes,20.27,Appartement,21.0,1,,-1.5842559999999999,47.218751
2014-01-23,150500.0,44800,Saint-Herblain,,Appartement,45.0,2,,-1.6463009999999998,47.217285
2014-02-19,42000.0,44300,Nantes,16.04,Appartement,21.0,1,,-1.566937,47.235125
2014-01-31,140000.0,44100,Nantes,67.96,Appartement,64.0,4,,-1.5721399999999999,47.212157
2014-02-10,570000.0,44000,Nantes,,Maison,98.0,5,336.0,-1.571104,47.229188
2014-02-04,190000.0,44300,Nantes,74.31,Maison,73.0,4,,-1.5797,47.259499
2014-02-03,500000.0,44000,Nantes,,Maison,124.0,5,361.0,-1.5641479999999999,47.226993
2014-02-19,160000.0,44100,Nantes,,Maison,65.0,3,365.0,-1.5992520000000001,47.203542999999996
2014-01-31,120350.0,44100,Nantes,49.77,Appartement,49.0,2,,-1.571382,47.213657
2014-02-18,80000.0,44000,Nantes,46.32,Appartement,46.0,2,,-1.5328950000000001,47.222497
2014-01-31,119500.0,44100,Nantes,,Appartement,53.0,2,,-1.576418,47.208419
2014-02-04,134000.0,44100,Nantes,,Appartement,64.0,4,,-1.5721399999999999,47.212157
2014-01-29,155000.0,44000,Nantes,40.74,Appartement,40.0,3,,-1.5624129999999998,47.212790999999996
2014-02-21,42000.0,44300,Nantes,,Maison,90.0,4,334.0,-1.51576,47.230624
2014-02-25,137000.0,44200,Nantes,53.64,Appartement,55.0,2,,-1.533147,47.191138
2014-02-20,90000.0,44230,Saint-Sébastien-sur-Loire,,Maison,70.0,3,636.0,-1.510599,47.191528999999996
2014-02-14,1182500.0,44300,Nantes,,Maison,92.0,5,432.0,-1.544166,47.23482
2014-02-10,380000.0,44300,Nantes,,Maison,90.0,4,308.0,-1.562966,47.234448
2014-02-14,142000.0,44000,Nantes,50.15,Appartement,50.0,2,,-1.536987,47.220595
2014-02-26,173000.0,44200,Nantes,,Maison,50.0,3,277.0,-1.5257100000000001,47.193936
2014-02-25,220000.0,44000,Nantes,,Maison,52.0,2,217.0,-1.531225,47.222049
2014-02-25,420000.0,44000,Nantes,,Maison,110.0,5,242.0,-1.53129,47.221994
2014-02-25,250000.0,44300,Nantes,,Maison,94.0,4,329.0,-1.559409,47.256467
2014-02-21,185618.72,44230,Saint-Sébastien-sur-Loire,54.99,Appartement,55.0,3,,-1.5270780000000002,47.199456
2014-02-17,345000.0,44100,Nantes,,Maison,80.0,4,150.0,-1.580985,47.208763
2014-02-17,345000.0,44100,Nantes,,Maison,18.0,1,150.0,-1.580985,47.208763
2014-02-26,245000.0,44300,Nantes,80.29,Maison,100.0,5,,-1.506402,47.239123
2014-02-10,93500.0,44000,Nantes,36.94,Appartement,36.0,2,,-1.548399,47.209610999999995
2014-02-27,140000.0,44000,Nantes,48.96,Appartement,42.0,2,,-1.564666,47.215036
2014-02-20,200000.0,44000,Nantes,,Appartement,25.0,1,93.0,-1.563459,47.230764
2014-02-20,200000.0,44000,Nantes,,Appartement,17.0,1,93.0,-1.563459,47.230764
2014-02-20,200000.0,44000,Nantes,,Appartement,28.0,2,93.0,-1.563459,47.230764
2014-02-20,200000.0,44000,Nantes,,Appartement,32.0,1,93.0,-1.563459,47.230764
2014-02-20,200000.0,44000,Nantes,,Appartement,28.0,1,93.0,-1.563459,47.230764
2014-02-20,200000.0,44000,Nantes,,Appartement,22.0,1,93.0,-1.563459,47.230764
2014-02-24,515000.0,44000,Nantes,,Appartement,112.0,4,,-1.571608,47.224856
2014-02-25,163200.0,44100,Nantes,,Appartement,30.0,1,,-1.578446,47.210228
2014-02-25,163200.0,44100,Nantes,79.64,Appartement,75.0,4,,-1.578446,47.210228
2014-02-07,325000.0,44800,Saint-Herblain,,Maison,108.0,5,899.0,-1.658582,47.216803000000006
2014-02-24,250000.0,44800,Saint-Herblain,80.04,Appartement,79.0,4,,-1.5999700000000001,47.235159
2014-02-19,70000.0,44100,Nantes,,Appartement,60.0,3,,-1.578446,47.210228
2014-02-19,70000.0,44100,Nantes,31.23,Appartement,30.0,1,,-1.578446,47.210228
2014-02-18,64000.0,44000,Nantes,24.87,Appartement,27.0,1,,-1.52901,47.223555
2014-02-05,240000.0,44800,Saint-Herblain,,Maison,105.0,6,265.0,-1.614134,47.220806
2014-02-25,175750.0,44800,Saint-Herblain,68.04,Maison,67.0,3,,-1.662514,47.208034000000005
2014-02-27,169000.0,44200,Nantes,,Appartement,62.0,3,,-1.522706,47.183614
2014-02-27,258000.0,44230,Saint-Sébastien-sur-Loire,,Maison,90.0,4,417.0,-1.508715,47.193838
2014-02-27,250000.0,44100,Nantes,98.15,Appartement,99.0,4,,-1.582354,47.219367
2014-02-21,545000.0,44100,Nantes,,Maison,160.0,7,183.0,-1.5843129999999999,47.204240999999996
2014-02-21,155000.0,44000,Nantes,50.41,Appartement,51.0,2,,-1.563675,47.22381
2014-02-24,265000.0,44300,Nantes,,Maison,110.0,4,519.0,-1.564051,47.258193
2014-02-26,268000.0,44000,Nantes,,Maison,40.0,4,83.0,-1.565477,47.226269
2014-02-25,18000.0,44000,Nantes,,Appartement,143.0,4,,-1.566671,47.213208
2014-02-24,265000.0,44800,Saint-Herblain,120.64,Maison,126.0,5,,-1.614715,47.2459
2014-02-26,58000.0,44000,Nantes,,Appartement,18.0,1,,-1.5605930000000001,47.222008
2014-02-24,154000.0,44300,Nantes,57.59,Appartement,57.0,3,,-1.5081799999999999,47.241708
2014-02-14,57000.0,44100,Nantes,,Appartement,23.0,1,,-1.584726,47.198363
2014-02-14,540000.0,44300,Nantes,,Maison,120.0,4,426.0,-1.544441,47.234681
2014-02-14,500000.0,44000,Nantes,,Maison,150.0,4,550.0,-1.559964,47.230325
2014-02-13,179000.0,44230,Saint-Sébastien-sur-Loire,,Maison,54.0,2,404.0,-1.4942010000000001,47.207679999999996
2014-02-14,119000.0,44100,Nantes,33.08,Appartement,34.0,2,,-1.572904,47.208472
2014-02-13,100000.0,44300,Nantes,,Appartement,26.0,1,83.0,-1.566707,47.234796
2014-02-07,280000.0,44100,Nantes,,Maison,134.0,5,213.0,-1.595869,47.221951000000004
2014-02-20,270000.0,44610,Indre,,Maison,94.0,4,120.0,-1.66674,47.196084
2014-02-13,101000.0,44100,Nantes,38.63,Appartement,39.0,2,,-1.5708389999999999,47.211883
2014-02-25,350000.0,44300,Nantes,,Maison,70.0,3,181.0,-1.5614700000000001,47.238711
2014-02-19,76500.0,44100,Nantes,30.91,Appartement,35.0,2,,-1.574007,47.212554
2014-02-14,208000.0,44300,Nantes,,Maison,68.0,4,412.0,-1.523461,47.239841999999996
2014-02-27,235500.0,44200,Nantes,,Maison,96.0,4,261.0,-1.524723,47.187132
2014-02-28,620000.0,44000,Nantes,,Maison,115.0,5,225.0,-1.567027,47.221159
2014-03-03,274000.0,44300,Nantes,,Maison,120.0,4,500.0,-1.52075,47.289825
2014-03-03,274000.0,44300,Nantes,,Maison,120.0,4,634.0,-1.52075,47.289825
2014-02-28,435000.0,44100,Nantes,,Appartement,80.0,3,600.0,-1.593926,47.202745
2014-02-28,435000.0,44100,Nantes,,Appartement,80.0,3,655.0,-1.593926,47.202745
2014-02-28,435000.0,44100,Nantes,,Appartement,100.0,4,655.0,-1.593926,47.202745
2014-02-28,435000.0,44100,Nantes,,Appartement,100.0,4,600.0,-1.593926,47.202745
2014-02-28,82500.0,44800,Saint-Herblain,,Maison,115.0,6,,-1.606803,47.240425
2014-02-15,73000.0,44200,Nantes,,Appartement,18.0,1,,-1.552729,47.205773
2014-02-18,75000.0,44100,Nantes,44.39,Appartement,44.0,2,,-1.576215,47.212029
2014-02-18,75000.0,44100,Nantes,44.39,Appartement,42.0,2,,-1.576215,47.212029
2014-02-27,260000.0,44200,Nantes,,Maison,98.0,4,117.0,-1.535954,47.193612
2014-02-27,220000.0,44300,Nantes,,Maison,54.0,3,473.0,-1.51994,47.2597
2014-02-28,490000.0,44100,Nantes,,Maison,195.0,9,340.0,-1.590255,47.221181
2014-02-18,137000.0,44000,Nantes,38.97,Appartement,52.0,2,,-1.567259,47.214963
2014-02-28,230000.0,44800,Saint-Herblain,,Maison,93.0,5,219.0,-1.615198,47.240344
2014-01-30,230000.0,44230,Saint-Sébastien-sur-Loire,,Maison,88.0,5,269.0,-1.5213729999999999,47.199081
2014-02-19,128000.0,44000,Nantes,38.83,Appartement,35.0,1,,-1.566678,47.211462
2014-02-24,95000.0,44000,Nantes,45.98,Appartement,46.0,2,,-1.534155,47.222142
2014-02-21,158000.0,44800,Saint-Herblain,92.53,Maison,91.0,4,,-1.6505169999999998,47.225714
2014-02-21,45000.0,44100,Nantes,26.41,Appartement,44.0,2,,-1.576215,47.212029
2014-02-11,305000.0,44300,Nantes,,Maison,130.0,5,329.0,-1.5124090000000001,47.243668
2014-02-20,276000.0,44000,Nantes,,Appartement,17.0,1,,-1.553882,47.228679
2014-02-20,276000.0,44000,Nantes,,Appartement,25.0,1,,-1.553882,47.228679
2014-02-20,276000.0,44000,Nantes,,Appartement,16.0,1,,-1.553882,47.228679
2014-02-12,380000.0,44300,Nantes,,Maison,133.0,6,340.0,-1.5414299999999999,47.243871999999996
2014-02-25,185000.0,44800,Saint-Herblain,87.74,Maison,83.0,4,,-1.662514,47.208034000000005
2014-02-28,330000.0,44300,Nantes,,Maison,113.0,5,262.0,-1.540389,47.238853000000006
2014-02-28,400000.0,44300,Nantes,,Maison,138.0,5,503.0,-1.542371,47.238398
2014-02-21,340000.0,44000,Nantes,,Appartement,50.0,2,244.0,-1.565544,47.226122
2014-02-14,220000.0,44000,Nantes,,Appartement,30.0,1,,-1.559151,47.210189
2014-02-27,135500.0,44800,Saint-Herblain,77.43,Maison,83.0,4,,-1.662514,47.208034000000005
2014-03-10,234000.0,44230,Saint-Sébastien-sur-Loire,,Maison,80.0,3,362.0,-1.496077,47.195384000000004
2014-03-10,234000.0,44230,Saint-Sébastien-sur-Loire,,Maison,80.0,3,592.0,-1.496077,47.195384000000004
2014-02-19,330000.0,44800,Saint-Herblain,,Maison,139.0,4,,-1.656478,47.215045
2014-03-10,215000.0,44230,Saint-Sébastien-sur-Loire,,Maison,96.0,5,250.0,-1.500782,47.202509
2014-03-03,220000.0,44100,Nantes,,Maison,85.0,5,342.0,-1.590099,47.212790000000005
2014-02-20,94000.0,44800,Saint-Herblain,53.06,Appartement,53.0,2,,-1.603093,47.237596
2014-02-18,131162.0,44100,Nantes,,Appartement,55.0,2,,-1.5687149999999999,47.211206
2014-02-18,56000.0,44230,Saint-Sébastien-sur-Loire,,Appartement,30.0,1,,-1.5227540000000002,47.194321
2014-02-27,460000.0,44000,Nantes,,Maison,61.0,4,302.0,-1.5245600000000001,47.223677
2014-02-25,340000.0,44300,Nantes,,Maison,106.0,5,306.0,-1.535138,47.239067
2014-02-28,400400.0,44000,Nantes,,Maison,72.0,4,174.0,-1.569914,47.228646000000005
2014-02-28,117000.0,44230,Saint-Sébastien-sur-Loire,57.25,Appartement,55.0,2,,-1.512779,47.207637
2014-03-03,313500.0,44300,Nantes,,Maison,106.0,5,431.0,-1.5097909999999999,47.231776
2014-02-14,190000.0,44800,Saint-Herblain,,Maison,85.0,5,523.0,-1.64648,47.215756
2014-02-27,150530.0,44230,Saint-Sébastien-sur-Loire,,Maison,75.0,3,230.0,-1.510723,47.191794
2014-02-28,653000.0,44230,Saint-Sébastien-sur-Loire,,Maison,100.0,4,759.0,-1.524886,47.203623
2014-02-28,653000.0,44230,Saint-Sébastien-sur-Loire,,Maison,40.0,1,759.0,-1.524886,47.203623
2014-02-28,653000.0,44230,Saint-Sébastien-sur-Loire,,Maison,40.0,1,500.0,-1.524886,47.203623
2014-02-28,653000.0,44230,Saint-Sébastien-sur-Loire,,Maison,100.0,4,500.0,-1.524886,47.203623
2014-02-28,385000.0,44100,Nantes,,Maison,55.0,2,300.0,-1.597603,47.215321
2014-03-06,430000.0,44300,Nantes,,Maison,107.0,5,450.0,-1.535428,47.240356
2014-03-04,117000.0,44000,Nantes,34.46,Appartement,30.0,2,,-1.552924,47.215218
2014-02-28,155000.0,44000,Nantes,48.7,Appartement,51.0,1,,-1.555007,47.213208
2014-02-26,125000.0,44300,Nantes,65.87,Appartement,100.0,3,,-1.505308,47.237996
2014-02-12,90000.0,44000,Nantes,33.91,Appartement,35.0,2,,-1.555168,47.213178000000006
2014-02-14,136000.0,44100,Nantes,46.8,Appartement,47.0,2,,-1.583238,47.217503
2014-02-17,119000.0,44300,Nantes,43.65,Appartement,43.0,2,,-1.5700100000000001,47.262202
2014-02-19,71000.0,44300,Nantes,25.66,Appartement,25.0,1,,-1.5303719999999998,47.240908000000005
2014-02-21,195000.0,44800,Saint-Herblain,,Maison,66.0,4,265.0,-1.611665,47.218202000000005
2014-02-17,145000.0,44000,Nantes,55.82,Appartement,60.0,2,,-1.57158,47.22274
2014-02-18,236115.0,44300,Nantes,,Appartement,61.0,2,,-1.543253,47.235155999999996
2014-02-28,1062000.0,44100,Nantes,,Maison,306.0,7,250.0,-1.57796,47.214507
2014-02-24,138240.0,44000,Nantes,29.09,Appartement,30.0,2,,-1.54639,47.217067
2014-02-25,92000.0,44000,Nantes,41.05,Appartement,40.0,2,,-1.559848,47.226409999999994
2014-02-26,140000.0,44230,Saint-Sébastien-sur-Loire,67.59,Appartement,67.0,3,,-1.504126,47.207702000000005
2014-02-21,197500.0,44000,Nantes,77.95,Appartement,78.0,3,,-1.57638,47.221821000000006
2014-03-04,197600.0,44300,Nantes,,Maison,107.0,5,138.0,-1.529981,47.230787
2014-02-14,230000.0,44300,Nantes,,Maison,102.0,6,271.0,-1.525221,47.244618
2014-02-25,208000.0,44300,Nantes,,Maison,137.0,7,532.0,-1.507774,47.232422
2014-02-27,450000.0,44100,Nantes,,Maison,184.0,7,319.0,-1.5885790000000002,47.20178
2014-02-14,300000.0,44000,Nantes,114.43,Appartement,100.0,5,,-1.5530000000000002,47.218419
2014-02-25,145000.0,44300,Nantes,,Maison,55.0,3,347.0,-1.56941,47.256884
2014-02-19,860000.0,44300,Nantes,,Maison,385.0,5,615.0,-1.566337,47.234284
2014-02-28,310000.0,44300,Nantes,,Maison,75.0,4,267.0,-1.5680479999999999,47.233052
2014-03-10,144000.0,44300,Nantes,39.81,Appartement,45.0,2,,-1.523496,47.226624
2014-02-19,260000.0,44300,Nantes,,Maison,98.0,5,561.0,-1.5075450000000001,47.231493
2014-02-28,71350.0,44000,Nantes,16.29,Appartement,15.0,1,,-1.5703850000000001,47.218784
2014-02-28,455000.0,44100,Nantes,,Maison,141.0,5,453.0,-1.586406,47.217338
2014-03-10,165000.0,44100,Nantes,61.0,Appartement,60.0,3,,-1.605119,47.213390999999994
2014-02-25,153500.0,44300,Nantes,,Maison,43.0,2,192.0,-1.558767,47.24094
2014-02-14,400000.0,44000,Nantes,,Maison,110.0,6,189.0,-1.537113,47.222834999999996
2014-02-28,215000.0,44230,Saint-Sébastien-sur-Loire,,Maison,83.0,4,512.0,-1.486933,47.198375
2014-02-26,200000.0,44230,Saint-Sébastien-sur-Loire,70.06,Appartement,70.0,3,,-1.500982,47.208104
2014-02-21,147000.0,44200,Nantes,85.09,Appartement,94.0,4,,-1.538201,47.20366
2014-02-21,400000.0,44000,Nantes,,Maison,89.0,4,160.0,-1.570196,47.226597999999996
2014-02-28,155000.0,44800,Saint-Herblain,,Maison,80.0,4,197.0,-1.6048440000000002,47.240536999999996
2014-03-04,575000.0,44300,Nantes,,Maison,166.0,7,567.0,-1.5377120000000002,47.249704
2014-02-25,350000.0,44100,Nantes,,Maison,83.0,4,196.0,-1.5914139999999999,47.213341
2014-02-27,193129.5,44300,Nantes,86.51,Appartement,86.0,4,,-1.5197530000000001,47.272364
2014-02-25,120000.0,44200,Nantes,45.66,Appartement,46.0,2,,-1.522706,47.183614
2014-02-28,50000.0,44300,Nantes,,Appartement,25.0,1,,-1.5759610000000002,47.252578
2014-02-28,317000.0,44300,Nantes,,Maison,116.0,4,268.0,-1.532031,47.233453999999995
2014-02-14,49500.0,44300,Nantes,18.12,Appartement,19.0,1,,-1.519169,47.282123999999996
2014-02-17,131700.0,44200,Nantes,51.46,Appartement,48.0,2,,-1.55987,47.204955
2014-02-27,167000.0,44300,Nantes,79.7,Maison,79.0,4,,-1.5797,47.259499
2014-02-25,112000.0,44000,Nantes,27.51,Appartement,27.0,1,,-1.54115,47.211725
2014-02-25,83900.0,44100,Nantes,30.63,Appartement,33.0,1,,-1.5710680000000001,47.209616
2014-02-21,82500.0,44300,Nantes,33.35,Appartement,33.0,1,,-1.5246979999999999,47.267266
2014-02-27,56600.0,44000,Nantes,25.33,Appartement,28.0,1,,-1.5555299999999999,47.216214
2014-02-26,215000.0,44610,Indre,,Maison,55.0,3,156.0,-1.6709630000000002,47.197854
2014-03-07,2200000.0,44230,Saint-Sébastien-sur-Loire,,Maison,129.0,5,594.0,-1.494202,47.188378
2014-03-07,2200000.0,44230,Saint-Sébastien-sur-Loire,,Maison,129.0,5,500.0,-1.494202,47.188378
2014-03-05,134000.0,44100,Nantes,,Maison,37.0,2,201.0,-1.601836,47.200241999999996
2014-02-19,224000.0,44000,Nantes,94.73,Appartement,90.0,3,,-1.542931,47.217977000000005
2014-03-04,150000.0,44000,Nantes,31.23,Appartement,31.0,1,,-1.5517530000000002,47.22998
2014-03-14,166000.0,44100,Nantes,66.09,Appartement,65.0,3,,-1.605119,47.213390999999994
2014-02-20,326086.0,44800,Saint-Herblain,,Appartement,89.0,4,,-1.6403919999999999,47.206594
2014-03-14,68000.0,44100,Nantes,88.76,Appartement,89.0,4,,-1.608688,47.20899
2014-02-26,74000.0,44000,Nantes,50.48,Appartement,47.0,2,,-1.551747,47.216894
2014-03-10,115000.0,44200,Nantes,50.53,Appartement,50.0,2,,-1.556334,47.205273999999996
2014-02-22,758000.0,44230,Saint-Sébastien-sur-Loire,,Maison,175.0,6,772.0,-1.523461,47.202803
2014-02-22,758000.0,44230,Saint-Sébastien-sur-Loire,,Maison,175.0,6,901.0,-1.523461,47.202803
2014-03-13,170000.0,44000,Nantes,54.74,Appartement,56.0,2,,-1.547924,47.218311
2014-02-28,293200.0,44230,Saint-Sébastien-sur-Loire,,Maison,73.0,3,708.0,-1.518082,47.198997
2014-02-28,293200.0,44230,Saint-Sébastien-sur-Loire,,Maison,73.0,3,500.0,-1.518082,47.198997
2014-02-26,102100.0,44000,Nantes,,Appartement,36.0,2,,-1.53675,47.230496
2014-02-26,102100.0,44000,Nantes,51.18,Appartement,50.0,3,,-1.53675,47.230496
2014-03-03,127000.0,44300,Nantes,64.88,Appartement,66.0,3,,-1.537736,47.235501
2014-02-24,145000.0,44300,Nantes,64.23,Appartement,64.0,3,,-1.5246979999999999,47.267266
2014-02-21,175000.0,44800,Saint-Herblain,89.68,Maison,66.0,4,,-1.6055620000000002,47.217946999999995
2014-03-14,134524.0,44300,Nantes,46.03,Appartement,46.0,2,,-1.5197530000000001,47.272364
2014-02-20,90000.0,44300,Nantes,66.51,Appartement,72.0,0,,-1.546265,47.235043
2014-02-20,90000.0,44000,Nantes,,Appartement,2.0,0,,-1.5509,47.216263
2014-02-24,233000.0,44100,Nantes,,Maison,81.0,3,73.0,-1.579349,47.228064
2014-02-27,270000.0,44100,Nantes,,Appartement,100.0,5,,-1.574885,47.21702
2014-03-07,385000.0,44300,Nantes,,Maison,92.0,4,305.0,-1.52954,47.230546999999994
2014-02-28,53000.0,44100,Nantes,18.55,Appartement,17.0,1,,-1.582149,47.21771
2014-02-28,375000.0,44000,Nantes,,Maison,89.0,4,645.0,-1.526757,47.224139
2014-02-24,117259.78,44300,Nantes,,Appartement,44.0,2,,-1.540758,47.240641
2014-02-28,150000.0,44230,Saint-Sébastien-sur-Loire,,Maison,56.0,2,597.0,-1.505263,47.201438
2014-03-10,190000.0,44300,Nantes,,Maison,70.0,3,400.0,-1.5370629999999998,47.237991
2014-03-11,170000.0,44000,Nantes,76.48,Appartement,70.0,5,,-1.53455,47.222276
2014-02-24,54000.0,44200,Nantes,17.89,Appartement,18.0,1,,-1.553868,47.206903000000004
2014-02-25,70000.0,44300,Nantes,22.46,Appartement,22.0,1,,-1.531859,47.23805
2014-02-20,139500.0,44100,Nantes,46.92,Appartement,47.0,2,,-1.5709469999999999,47.208394
2014-02-27,45000.0,44000,Nantes,24.19,Appartement,24.0,1,,-1.550352,47.210006
2014-02-24,290000.0,44200,Nantes,,Maison,101.0,5,237.0,-1.547755,47.201155
2014-02-26,401500.0,44000,Nantes,,Maison,75.0,4,331.0,-1.5656780000000001,47.231665
2014-03-14,250000.0,44100,Nantes,,Maison,68.0,4,187.0,-1.593064,47.200987
2014-02-20,410000.0,44100,Nantes,,Maison,120.0,5,397.0,-1.587608,47.239258
2014-02-28,190060.0,44100,Nantes,63.87,Appartement,63.0,3,,-1.569491,47.208983
2014-02-26,75000.0,44100,Nantes,42.02,Appartement,41.0,2,,-1.5721399999999999,47.212157
2014-02-27,140000.0,44100,Nantes,,Appartement,64.0,4,,-1.5721399999999999,47.212157
2014-02-26,271600.0,44000,Nantes,,Maison,101.0,6,108.0,-1.569256,47.230542
2014-02-24,295831.0,44000,Nantes,,Maison,84.0,4,366.0,-1.523543,47.223931
2014-03-03,82500.0,44100,Nantes,,Appartement,28.0,2,,-1.573001,47.210978000000004
2014-02-26,230000.0,44200,Nantes,,Maison,90.0,4,426.0,-1.521098,47.187737
2014-02-25,372000.0,44800,Saint-Herblain,,Maison,120.0,5,1107.0,-1.640343,47.20604
2014-02-25,372000.0,44800,Saint-Herblain,,Maison,120.0,5,500.0,-1.640343,47.20604
2014-02-28,61100.0,44300,Nantes,22.48,Appartement,22.0,1,,-1.531859,47.23805
2014-02-26,217000.0,44300,Nantes,,Maison,177.0,0,164.0,-1.514406,47.231508000000005
2014-02-24,370000.0,44000,Nantes,,Maison,69.0,5,238.0,-1.538778,47.221203
2014-03-07,79000.0,44000,Nantes,,Appartement,28.0,1,,-1.562983,47.214526
2014-03-17,160000.0,44100,Nantes,75.6,Appartement,75.0,3,,-1.5768879999999998,47.208861
2014-02-28,286000.0,44200,Nantes,,Appartement,77.0,1,,-1.558175,47.207522
2014-02-24,66000.0,44300,Nantes,16.24,Appartement,16.0,1,,-1.557592,47.241165
2014-02-24,55000.0,44200,Nantes,19.7,Appartement,19.0,1,,-1.5163739999999999,47.189215000000004
2014-03-18,65000.0,44000,Nantes,,Appartement,18.0,1,,-1.54954,47.222128000000005
2014-02-28,130500.0,44100,Nantes,52.67,Appartement,51.0,2,,-1.575381,47.230107000000004
2014-03-06,195000.0,44000,Nantes,,Maison,97.0,5,222.0,-1.5497100000000001,47.221649
2014-02-28,420000.0,44000,Nantes,,Maison,170.0,8,230.0,-1.541627,47.226119
2014-03-04,371000.0,44300,Nantes,,Maison,114.0,5,306.0,-1.534693,47.239191999999996
2014-03-21,87000.0,44300,Nantes,37.04,Appartement,36.0,2,,-1.5193450000000002,47.267313
